"","Prot","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"765","HNRNPUL2",-0.761859023987004,16.3686176259735,-3.82382890684844,0.000551264944753631,0.0014941180916426,-1.64021146327093
"2832","RPL36AL",-2.8618064567973,12.3542004692458,-3.79271334522314,0.000601519905792091,0.00161179992938381,-1.64687479438329
"3033","ADAM17",-1.01011882225534,12.3162291057224,-3.80405666974971,0.000582703373559806,0.001564936850631,-1.64756236787761
"429","EEF1D",-0.287120651151315,19.1481124944832,-3.81214371964773,0.000569639350596267,0.00153509667280685,-1.66122862268509
"1763","H2BC15",0.801918956567341,14.1982548007115,3.7914459172108,0.000603658687447506,0.00161386302154333,-1.66830690955507
"2032","HMGCL",-0.757286210355291,13.6237960555058,-3.79226030407361,0.000602283563933339,0.00161201435159457,-1.68150558715419
"2014","SLC27A1",-0.568265446180463,15.6241600549264,-3.79037147270065,0.000605477600600262,0.00161689261859051,-1.68640195707686
"146","ANPEP",2.14693790628361,16.4987901137529,3.78698266787744,0.000611249447003583,0.00163045949777653,-1.69550068705641
"1543","HSD11B1",-1.03942261248312,15.0584726615114,-3.79653713756754,0.000595111827318164,0.00159644333198661,-1.69930198498967
"177","MPRIP",-0.733968391731511,17.1590573627424,-3.78193797754178,0.000619940835480964,0.00164991025966604,-1.71055394607835
"2008","SNRPE",0.641326398260933,14.3242122703024,3.78537193118702,0.000614011594542151,0.00163597665528858,-1.72517121273801
"2398","CRADD",0.712182860697027,14.0154300929846,3.78093798957888,0.000621677906777928,0.00165266798667684,-1.7270936912088
"2030","EIF1AX",-1.22911711849302,11.3556570756628,-3.74137861955423,0.000694323089737343,0.00182521053021255,-1.73188242332159
"1368","TTYH3",0.847505165090967,14.1912416890216,3.77153586732335,0.000638243356251777,0.00169479485815506,-1.73916883574394
"1697","ITPR3",1.34432075006257,13.4908349036969,3.76756773663305,0.000645362784805866,0.0017098488163733,-1.7616074895957
"405","ETFA",0.572469610683653,18.2328057167945,3.77040414324848,0.000640266022708108,0.00169825341006268,-1.76315832127495
"1822","NDUFA5",-0.760159351545672,13.7446422390164,-3.75632587783855,0.000665953985861677,0.00175650950633315,-1.77569310701613
"1089","SKP1",1.6967866861125,14.6409048527512,3.76619205005464,0.000647848945951865,0.001714509331711,-1.77820665342179
"368","PCYOX1",0.599871819526698,17.4421965006039,3.76444614121476,0.000651017583332838,0.00172096352185968,-1.78312519960645
"246","MYO1D",1.35689328606294,16.5365829542901,3.75240357604365,0.000673287401203001,0.00177386781233148,-1.79866276785971
"3069","DDX55",0.661578294978614,14.6824462938471,3.75119543308253,0.000675561992918853,0.00177787408404314,-1.81233191188805
"170","HSD17B4",0.588345368412597,18.4307611802041,3.75978919426484,0.000659543281952467,0.00174154877810069,-1.81830425788775
"846","KRT1",-1.48969866906971,13.8155761699483,-3.73060677670125,0.000715491607651587,0.0018766732044966,-1.83449010002581
"725","NAGK",-0.465345903286018,16.9644376032826,-3.73566191834699,0.000705480493203679,0.0018524755044257,-1.85943934821708
"160","PSMD2",0.244174696092271,18.0720608967084,3.71078340908973,0.000756097027751346,0.00197220884008592,-1.86967582003152
"2254","MRPS36",-0.892557286541548,14.0057080044128,-3.72266693320745,0.000731494559849537,0.00191651574680579,-1.87520257003224
"2029","BPNT2",0.622774503258911,15.5949341492936,3.72030996411719,0.000736311597909311,0.00192485892225073,-1.8794151040199
"1791","RMDN3",-0.750953478320928,12.621445017845,-3.68836922085371,0.000804704480378867,0.00207830576641114,-1.88162719411973
"1511","CARM1",0.345883935299351,17.2815661426687,3.70423354947317,0.000769998507484216,0.00200182632926988,-1.88412280533552
"746","CAVIN3",0.729110912366661,17.5048353301065,3.7217521815645,0.000733360433627349,0.00191927181186825,-1.89298449682321
"730","PSMA2",0.691083876015777,16.8681920043878,3.71198781196206,0.000753567436445654,0.00196778739218035,-1.90631407186942
"2315","FHL1",0.530155365605255,15.3846396418757,3.70630340482186,0.000765578843502887,0.00199313330275974,-1.91787779656059
"456","PTGR1",0.643344428616164,16.8825179625117,3.70305007481204,0.000772536636890707,0.00200621298434833,-1.92411044090391
"2722","LUZP1",-0.851180736552701,11.4988830780826,-3.69080513194145,0.000799278607204628,0.00206655587257512,-1.92855994594383
"2391","SRRM1",-0.849289198192342,13.8869734516733,-3.69451095381309,0.000791092054009337,0.00204763453716138,-1.931483594249
"1454","SNAP23",-0.752637035508454,14.3532734209872,-3.70088729128684,0.000777196018132945,0.00201609264109734,-1.94491809760348
"1906","HBA2",-0.704929497705369,14.7669545747802,-3.70619510110393,0.000765809487828805,0.00199313330275974,-1.94819283968856
"827","AK1",0.314396513367574,17.4482074826882,3.69943161205216,0.000780347389361895,0.00202204301551137,-1.95726288841079
"1978","ARFGAP1",-0.532611880329446,14.9091437345523,-3.67847612327024,0.000827110266929166,0.00212453813662198,-1.96757458429897
"766","ACSL3",1.50559876342531,14.9193101622648,3.68628600418794,0.000809373063963614,0.00208807624160416,-1.97972212479812
"2177","GNPNAT1",0.828341510291512,13.9356462875289,3.67927053474963,0.000825288983593073,0.00212217167209647,-1.98447734019601
"614","HEXB",0.728516002201382,17.0198333584866,3.68416804008712,0.000814146438003434,0.0020980954107236,-1.98488767015819
"1473","PRKACB",1.06404477398178,14.2513930869573,3.67940935106424,0.000824971129884101,0.00212217167209647,-2.00835939252766
"2164","SMAD3",-1.20281837398316,12.9092362563497,-3.65605178656672,0.000880158197939312,0.0022485514959273,-2.01987841307252
"1659","TMED4",-0.432421924750057,16.4758135777382,-3.67441034059895,0.000836492728841171,0.00214630016823447,-2.03194628610244
"123","CAND1",0.371950596439519,18.7454216614797,3.66029277365205,0.000869879048659749,0.00222711704314841,-2.04436780666817
"1275","UACA",0.879946798304873,15.2747697766105,3.6689741848066,0.000849198868177165,0.002176533620828,-2.04680492852081
"830","EMD",0.663537830509387,16.0684747930942,3.6592370884423,0.000872426853380926,0.00223121748402627,-2.06627560848695
"30","VCP",-0.209433643797682,20.0542301413841,-3.65273977077489,0.000888267478445533,0.00226436185316169,-2.06748705829832
"426","NIBAN1",1.6824084303011,15.6033203969733,3.65522168915998,0.000882183882803809,0.00225128744118115,-2.0893046283966
"1492","',RTCA
""1504",0.948100243363509,13.1416599273915,3.6244391544608,0.000960574604376765,0.00243290538895855,-2.09142475355745
"903","DLAT",0.852949932903374,15.0870197597103,3.64795727072916,0.000900104987345158,0.00229206000017266,-2.09650299770861
"2070","SLC25A20",-0.772905926723872,14.9413996296136,-3.63634137267234,0.000929496030106923,0.00235925903013146,-2.09943901171082
"953","RAB21",-1.39422272995394,14.8135267298495,-3.63998132078776,0.000920187512317098,0.00234067114783573,-2.10162111987026
"961","MAN2B1",-0.643131126335084,14.7803253168412,-3.627981121421,0.00095122234322657,0.00241180890895511,-2.11599192148847
"1303","ATP6V1C1",-0.50035296763512,17.3220016120962,-3.63669117642916,0.000928597524356667,0.00235925903013146,-2.12145683923378
"728","STRAP",-0.411934829387484,16.3965443875358,-3.62265084605805,0.000965330228158023,0.00244232690772169,-2.12891292254163
"1684","NIT2",0.807281935450529,13.3666690424466,3.5989860180348,0.00103044782328507,0.00259316538666616,-2.15930569898613
"1868","COPS5",-0.530633085338633,17.0134044551404,-3.60932305694904,0.00100149734548063,0.00252570132689125,-2.16830327229673
"2725","ACSF3",-0.766476706541364,13.138732016492,-3.60939159904216,0.00100130803409894,0.00252570132689125,-2.19402710398905
"219","RCN1",0.304423239063368,18.5121275176861,3.61300029120332,0.000991389671616158,0.00250557003823248,-2.19700969646245
"125","TUBA4A",-0.727495949044008,16.3929355472505,-3.60382028597104,0.00101680934817943,0.00256157739637511,-2.21130932545182
"2771","APAF1",1.66282840505535,14.3322644687316,3.58480988561605,0.00107146939157964,0.00269352326795821,-2.22084326731703
"3567","SLC17A5",0.632446174055457,12.5826374391862,3.5645289594965,0.00113291188863728,0.00283288041718633,-2.26292179995685
"625","G3BP1",-0.689048611322402,16.206680358047,-3.57918291853141,0.00108818610178045,0.00272972641276414,-2.27667091922414
"2380","NUDCD1",-0.718001610676556,14.4363563766225,-3.58425099578397,0.00107311858539594,0.00269479619208055,-2.27852928272489
"128","TUBB3",-0.782143093834208,17.3336710719174,-3.57603088092428,0.00109766010271941,0.00275056591095895,-2.28934616070392
"80","PDIA4",0.225256916674584,19.4248626859926,3.56621708712441,0.00112767036558598,0.00282276722086172,-2.30379112591818
"250","PRDX6",0.338719071343874,19.5147678548149,3.56360900418493,0.00113577818820645,0.00283703916079536,-2.31082808868932
"2535","TIMP3",-0.794545748243784,14.5570452498573,-3.56275928990525,0.00113843186089345,0.00284065854813414,-2.3152343751765
"1333","CCDC80",-0.650514743563243,15.990955024605,-3.5604255688832,0.00114575096324394,0.00285589933544313,-2.33700950859867
"851","UBQLN1",-0.615642663750017,15.3797669908046,-3.55584571189794,0.0011602468271618,0.00288897784418958,-2.34765907585247
"1218","VPS29",-0.977039608892398,13.9829364477935,-3.52587989742057,0.00125955668367794,0.00311651066118845,-2.36571686583325
"388","PDLIM5",-0.309124129892054,17.8303802932732,-3.53306119968052,0.00123503514601089,0.00306226380051911,-2.37836057683333
"1057","CAPG",0.528405656418663,16.0207941615699,3.538378976982,0.00121717443893043,0.00302433859536138,-2.38636129226621
"231","CYB5R3",0.462787514848353,20.0223240688086,3.53933595163085,0.00121398684925985,0.0030196002010071,-2.39588629252469
"147","STAT1",0.584813552019179,18.0905439268498,3.51497350617175,0.00129769872437154,0.00319079623781866,-2.40299044479814
"677","ERLIN2",0.714512726377869,15.7628665724423,3.537005084014,0.00122176487187223,0.0030325490188155,-2.40671934510945
"397","QARS1",0.357366935894849,17.0832554571615,3.52668940131611,0.00125676920297502,0.00311288002165451,-2.41527725455647
"396","ARCN1",0.235489845907812,18.350263613941,3.51691650968462,0.00129082302038811,0.00318052317876192,-2.42388626837096
"1688","RPA2",-0.666348557497619,14.299882391385,-3.51958809585123,0.00128142643311593,0.00316157178380322,-2.42678089025234
"1198","ADSS2",-0.685097404416998,15.7691167707388,-3.52063111328688,0.00127777583787264,0.003158276127572,-2.4278518737561
"486","ALDH2",0.723116414904207,16.7552161283429,3.51948415918787,0.00128179076561318,0.00316157178380322,-2.43318167882649
"619","EIF3E",0.842558555854431,16.2941367500763,3.515358607998,0.00129633316419088,0.00319076576321722,-2.45424525164673
"525","ARHGDIA",-0.315684601873763,19.1382469668485,-3.50285535602051,0.00134138506718849,0.00329477707128172,-2.45560904308635
"1942","RAB3GAP2",-1.45126337893667,11.3078908183444,-3.48433307207115,0.0014109099565151,0.00344402244043749,-2.46307517043557
"1662","LZIC",1.08360178576702,13.7191180265103,3.49173551418766,0.00138271745825704,0.00338220722673248,-2.46506052060402
"1603","PGM5",-0.692314218489802,14.433268686692,-3.4903495706384,0.00138795423743902,0.00339149854080954,-2.47836970005203
"748","TTC37",-1.25367086641164,16.3903672537249,-3.47443225677361,0.00144948458358922,0.00353087257035473,-2.48345640782408
"736","RCN2",-0.804263943890318,15.8988616766123,-3.49994453503391,0.00135208800127823,0.0033176103090677,-2.48617443248987
"942","CIRBP",-1.25683055630546,14.9434530158359,-3.49854058147196,0.00135727964905367,0.00332688712314818,-2.48649172345741
"2710","NCDN",-1.14738718121876,14.8471009171841,-3.49282607847991,0.00137861016044323,0.00337566226201988,-2.53024675891439
"1520","VPS51",1.34117790733625,15.3894852246022,3.48369578901139,0.00141336280379605,0.00344644207999079,-2.54740325654031
"666","GSPT2",-1.56339592286446,11.6416065431688,-3.44547327440166,0.00156823063508834,0.00378107140852588,-2.55020983476038
"1610","PTK7",-0.717462546828567,13.8442631678168,-3.46374540085316,0.00149226133787971,0.00362011546781929,-2.56011835814206
"1590","FKBP1A",-1.29209965014354,12.4935950596891,-3.45232237698695,0.00153932816420371,0.0037304581821093,-2.56415848948769
"148","CTNNA1",0.440345408615472,17.9790221909596,3.4685264254952,0.00147297593927323,0.00358069821114049,-2.57109252913051
"318","GAA",0.708020798974262,17.9290782248072,3.46882162271852,0.00147179309157119,0.00358069821114049,-2.58198404618037
"1169","HMGB1",-0.690575077697496,15.7059873969835,-3.46554142109837,0.00148498832140434,0.00360618173210241,-2.58200831564497
"1796","KCTD12",0.587455615858519,14.2457827367634,3.44680263310699,0.00156258034836385,0.00377516850557578,-2.58749821042325
"2440","STX8",0.689068118412021,14.784201332116,3.44882105647937,0.00155403870934347,0.00375838284782758,-2.60368317273088
"578","VDAC2",0.2582815700352,18.947612054222,3.45005548654966,0.0015488369654766,0.00374964842360763,-2.60625824943521
"259","RPL3",0.253502896547901,18.7563182695725,3.44554753071494,0.00156791449938374,0.00378107140852588,-2.60735633444766
"1263","SPR",-0.814032575222281,14.1026176872218,-3.43412198231692,0.00161728524809392,0.00387556769817628,-2.63518936323014
"49","GCN1",0.436296060843081,18.3771068471324,3.44214026714408,0.0015824837729902,0.00380764973133765,-2.63569828940877
"843","DLD",-0.282279698573651,16.5936175347698,-3.42392501503836,0.00166260720048049,0.00398012972460203,-2.64038662509537
"1639","SLC9A3R1",-1.16326614275917,14.4330322575299,-3.44390427404943,0.00157492478885566,0.00379333263750935,-2.64754346170349
"196","HSPA1A",0.818310863601601,16.5459039843856,3.4373531189455,0.0016031735971422,0.00384565955448761,-2.64848115717777
"197","HSPA1B",0.818310863601601,16.5459039843856,3.4373531189455,0.0016031735971422,0.00384565955448761,-2.64848115717777
"641","NEXN",-0.884505074173114,16.8370968926327,-3.43908099083664,0.0015956759818234,0.00383547804805258,-2.6629923002319
"3369","TPD52",-0.443227696227214,13.2082225409612,-3.42261579154336,0.00166851396523487,0.00398617622089547,-2.67121401474137
"3370","SCRN2",-0.443227696227214,13.2082225409612,-3.42261579154336,0.00166851396523487,0.00398617622089547,-2.67121401474137
"2361","KYAT3",1.58200970887473,11.066913581403,3.40260399011312,0.00176135027490359,0.00418675801232124,-2.68640587676608
"2372","PANK4",-0.51764004764864,14.7882546911648,-3.41621306637748,0.00169769265624673,0.00405178065124472,-2.69262232246677
"599","ALDH7A1",0.45597485383075,17.2739203658942,3.41328388969362,0.00171120454519887,0.00407989920887657,-2.71203490788809
"2119","IMPDH1",-0.414962592163314,14.1763129087504,-3.39769235017349,0.00178488327523798,0.00423415972133919,-2.7133146553416
"2280","SPECC1L",-0.694397102675833,14.3054497263373,-3.41050788597957,0.00172410522666689,0.00410650517624297,-2.72430105429795
"2043","H3C1",-0.788159244233065,14.2067148248996,-3.40759240619811,0.00173775470092607,0.00413483913701683,-2.72564657731579
"115","PTBP1",0.463259607506994,19.07179070216,3.39793390241506,0.00178371890432962,0.00423415972133919,-2.7336016543783
"1098","UCHL3",0.285037449494921,18.4660040271473,3.3959658034766,0.00179322715403,0.00424967801929924,-2.73665231406429
"2571","ADAMTS1",-0.683818234276556,13.6728882556722,-3.39285014110548,0.00180837911356957,0.00427698891654668,-2.74533177767164
"1296","AKR7A2",1.42406128734185,14.5930134829902,3.37435343012889,0.0019008948095562,0.0044867967576912,-2.7655266721196
"1260","RALA",0.733712077838934,15.3552581920634,3.38789792531257,0.0018327158774406,0.00433020444790075,-2.76832450157948
"1000","P3H3",1.41448856045814,11.9992914301965,3.36099368171919,0.00197052476042179,0.00462338048266126,-2.78301990443288
"1997","SNRPA1",0.847307777227951,14.2152398465552,3.39421452947919,0.0018017288032209,0.00426553867268562,-2.78660696776748
"2242","SLC25A10",1.99641512471055,14.5703918598566,3.36798424747598,0.00193379074823747,0.00455987858434396,-2.80117908976543
"373","CTSD",0.353595769765383,19.7446589224115,3.3675700112567,0.00193594903581822,0.00456040741904032,-2.80161168735784
"585","PABPC4",-0.546808551752398,15.4905373226013,-3.36221877734538,0.0019640391098237,0.00461512681927303,-2.80326529918026
"1985","TRIP10",2.09074947543743,11.2631071998636,3.31605700988217,0.0022231330178298,0.00510015223845743,-2.81794820525962
"1086","GSTM2",0.584285770858058,15.0333565202438,3.34984135270485,0.00203051753762594,0.00474055480566532,-2.82299323800023
"261","HUWE1",0.553113010499883,17.3664626062381,3.36694184868727,0.00193922635103622,0.00456356859854631,-2.83619616168992
"1105","FUS",1.02636240259763,15.0402825880894,3.35938253373148,0.00197908545503535,0.00463885040056994,-2.83872535682616
"1002","EIF3H",-0.853657015012347,15.3274242273958,-3.34455852746013,0.00205954363425846,0.00478935294830518,-2.84421362951807
"718","RPS15A",0.216265521406621,18.5824410873352,3.34151218235307,0.00207646196746714,0.00482393824560348,-2.84647818628912
"1138","GET3",-0.679695277757235,15.3178874235059,-3.35763813842656,0.00198839437064049,0.00465604163452858,-2.84729093824007
"1581","FNDC3B",1.079857280522,13.5523181416862,3.34535937982685,0.00205511796735643,0.00478496333717003,-2.85616405199395
"783","DST",-1.04918744627523,15.9214836090183,-3.36202761790162,0.00196504975680667,0.00461512681927303,-2.85680193160958
"2128","PFDN6",-0.586572513864073,13.6981176316668,-3.34073126126932,0.00208082033774538,0.00482930546890119,-2.85837195387025
"1422","SNX3",1.00309999951802,14.4400292136935,3.34807091178653,0.00204020111489457,0.00475845126500634,-2.86111097964657
"784","GSTM3",0.744282126313234,16.6644528980093,3.35205172403488,0.00201848957932407,0.00472182383734737,-2.87531232878898
"107","PFKP",-0.325231327040157,18.7435148398566,-3.35046921310344,0.00202709400078283,0.00473725238240428,-2.88300999987469
"3553","HFM1",0.942906683992194,13.5501668924421,3.34526722954294,0.00205562674323717,0.00478496333717003,-2.88700086055858
"2037","EMC7",0.859679898399463,12.1088524013219,3.31646504471162,0.00222070554983693,0.00510015223845743,-2.89669627941155
"2943","TIMM50",-0.546157363259987,14.369905225037,-3.33543604370282,0.00211060545128605,0.00488880909050345,-2.89846046784745
"691","CD99",-1.1802978506907,17.3166762854363,-3.33387384678201,0.00211947044553464,0.00490452532931372,-2.90438811510379
"2752","CRKL",-1.44545195988163,11.9296870161733,-3.32199466132239,0.00218805822834229,0.00503851689690539,-2.91038103892867
"2349","MMGT1",1.04102726799816,12.2557612522206,3.32683470900449,0.00215985997965088,0.00498331686107317,-2.91235992521925
"3020","SART1",0.654786211818497,14.6805788884086,3.3297734594426,0.00214290898090966,0.00495272178077642,-2.91771067302982
"370","CAMK2D",-0.482471367708874,17.4762878576208,-3.33943487972915,0.00208807489504879,0.00484137719029011,-2.91912001684829
"3511","FN3KRP",-0.826081107162175,13.2776377185446,-3.32949683517541,0.00214449912560336,0.00495272178077642,-2.92603476958898
"1232","KPNA4",1.01980276129973,14.3657396973553,3.31599938553805,0.00222347603949713,0.00510015223845743,-2.92867324504275
"110","PYGB",-0.609263935504991,17.8486421783927,-3.32444606745745,0.00217373247561605,0.0050104214833848,-2.93926949361776
"692","TPP2",0.656013884935902,16.2329910322249,3.32044798068565,0.00219714335067865,0.00505450148380513,-2.95612739443321
"937","PSMB4",-0.624602387772534,15.6572691766442,-3.31319902944587,0.0022402070028264,0.00513353558082085,-2.96947479109259
"2221","MICAL3",1.7204432183667,12.08713452921,3.27960254658271,0.00245056584382763,0.00558302827028556,-2.97335393210739
"389","PSMC1",-0.349106254539884,17.2939828259669,-3.30357118799724,0.00229865394515479,0.0052623553424029,-2.9991802748916
"1611","EML2",-0.920921579924636,13.7465846627973,-3.29494869570767,0.00235223450042471,0.00537979529777057,-2.99973059326968
"1618","ALG5",-0.74703657049062,13.9259194038358,-3.28782626066996,0.00239739304783764,0.00547246157483171,-3.00731693370925
"1695","RAB32",-0.656992150753024,14.2306128786366,-3.29417209005358,0.00235711860856411,0.00538574193700986,-3.00791143558903
"1844","TRIM3",-1.23938986103354,14.7409591394083,-3.28683371828044,0.00240375155772819,0.00548166941307842,-3.03480420170178
"2049","PPID",0.806208552289504,12.4369136310157,3.27194817985892,0.00250106942669639,0.00569258852138038,-3.03590698688303
"2564","LAMTOR3",-1.10134355252107,13.1004380798925,-3.27094994345043,0.00250772869878995,0.00570224134208938,-3.04284654074303
"2609","VPS36",0.778450215546881,13.3075952549925,3.26971135592587,0.00251601492991706,0.00571557148819309,-3.0461803802164
"1387","NUMA1",1.05537940643686,13.8612230399279,3.2652883721215,0.00254581912963201,0.00577771078698006,-3.05171729622961
"1300","CYP51A1",0.840886706072064,14.5443763324176,3.25337818674435,0.00262776280577981,0.0059351194406406,-3.05985790291477
"391","PAK2",0.511132700249886,17.0972357708188,3.26335807669676,0.00255893190668562,0.00580188599611989,-3.06862188488837
"2854","SNRPB",-1.33430312165199,11.2549373936235,-3.2376361934839,0.00273994267310553,0.0061707591434411,-3.07960462634969
"1498","SVIL",1.37459588003878,12.6488992788765,3.24269893904171,0.00270337507884213,0.00609422412610874,-3.08227181871337
"1732","SRR",-1.0108219869341,13.5199917253437,-3.2535169305714,0.0026267938819579,0.0059351194406406,-3.08511343507516
"496","EIF3F",0.411483972392618,17.5568218477512,3.26118549749894,0.00257376776736257,0.00582991776699419,-3.10165312625961
"1104","HSPE1",0.813705715513048,18.2872682460424,3.22413367534631,0.00283979334095237,0.0063351302724368,-3.12225276104857
"1109","OPA1",0.433679853415772,18.8960878787102,3.25178906472311,0.00263888489261524,0.00595453643711649,-3.13214905868336
"1155","EXOC2",-1.60261364765409,14.730298187712,-3.25520135369089,0.00261505783130825,0.00591776042823883,-3.13315616882169
"837","GALNT2",0.414385013797211,16.4703714037637,3.23403575651675,0.00276623504968487,0.00620626284220449,-3.14132504926022
"2563","LRP10",0.424002773981775,15.1986129978803,3.23665896716277,0.00274705523028452,0.00618087426814018,-3.15469752205471
"687","RRAS",-0.483804575077228,15.8692301915144,-3.23586828097219,0.00275282298896632,0.00618205391236436,-3.15557533335852
"909","ATP5MG",0.444769198067764,16.1800210629746,3.23078308464893,0.00279019479844175,0.00623280746934003,-3.17364114695637
"627","HEXA",1.34563332625701,15.6808008655981,3.23236346889692,0.00277852877405732,0.00622791905820073,-3.17981290124793
"1573","FAM114A2",-1.51225024985259,14.2237119683513,-3.23196840682333,0.0027814406566059,0.00622852523103203,-3.18066511791977
"351","TARS1",0.60882929380482,17.7923009476816,3.23588958517168,0.0027526674313801,0.00618205391236436,-3.18383204438417
"1404","LAMP2",0.866112267061639,14.8736415777654,3.20663874029894,0.00297434003787289,0.00661650359368327,-3.19409707713091
"892","ZC3HAV1",0.637330297685525,15.8235486966959,3.23083562307178,0.00278980622195588,0.00623280746934003,-3.19587640248519
"2168","EIF2B5",-1.08452880890548,13.4116141473172,-3.19895830872258,0.00303530835790909,0.00674576541748317,-3.19612975920115
"2426","HMGN2",-0.863072067436652,12.6663892404915,-3.19550400128864,0.00306311587392554,0.00679475750772947,-3.20457062697096
"921","ABCC1",-0.547968674464342,15.7045305044808,-3.2213111056671,0.00286110054296336,0.00637663051068771,-3.20519053010082
"531","NNMT",1.24566496470756,18.8277277265959,3.23063602478667,0.00279128273436093,0.00623280746934003,-3.20721287292733
"873","GPS1",0.74287058815109,15.0095799247493,3.21149532321967,0.00293639241065809,0.00653825618917071,-3.22355558375578
"2748","SUPT16H",-0.756170100300452,13.2747211183139,-3.19633905042329,0.0030563714751345,0.00678618073292575,-3.2262496276108
"2332","GGCX",-2.17304507302368,12.8031580737937,-3.19312800076923,0.0030823836867901,0.00682465796568175,-3.24164545753634
"1533","PELP1",-1.37626194810057,13.5463902383834,-3.18999933619764,0.00310793136074697,0.00687476749403504,-3.2660998895844
"324","CAPNS1",-0.255572475688318,18.8860157311447,-3.19498451625335,0.00306731872716948,0.00679768567543763,-3.26676778510153
"1416","SNX6",-0.416158355728718,17.1357384572263,-3.18902276957811,0.00311594692713605,0.00688603828883487,-3.27769907838458
"1230","PRPSAP1",-0.710536399479871,13.7165168255517,-3.17913508755946,0.00319822117597744,0.00706124113572548,-3.2812760439567
"3125","SLC9A1",-1.21147297661072,14.4548869611412,-3.16300666656003,0.00333688053072831,0.00733305152978319,-3.3064654989703
"1165","HSPG2",0.751761560523258,14.9220450881419,3.16193844716835,0.00334626349762078,0.00734682432717859,-3.33859057620638
"1268","NAGLU",-0.550486957104768,15.7405076729708,-3.16594224444217,0.00331122396848896,0.00728345719934419,-3.33905534889745
"1935","BPNT1",0.867077711180251,16.7900140740511,3.1740758733215,0.00324111453180065,0.00714924982786336,-3.34142959585977
"717","SEC24A",1.15776887892941,13.526709808391,3.14438630738326,0.0035040793629916,0.00767901406871208,-3.34274783366
"37","LMNA",0.274078642869652,20.9933290703451,3.17110583101415,0.00326654996217104,0.00719862131850404,-3.34965240908215
"824","BSG",-0.691430280965709,16.9453233687797,-3.1677844809101,0.00329521908722474,0.0072550201752343,-3.3549500973704
"1905","LMOD1",-0.530558662538125,15.8084606792911,-3.14233114039525,0.00352301425178799,0.00771334039527955,-3.36140727538654
"2050","PRPF31",0.506373199742273,13.4947431198902,3.13243817310084,0.0036155307193534,0.0079012246860383,-3.3790922781591
"504","ACAA2",0.319347750915389,17.0859872293265,3.13368212113358,0.00360377195082803,0.00788283326535482,-3.38940210118568
"1931","SNRPD3",-0.578084351575208,12.9470059383539,-3.12766189136931,0.00366101960522511,0.00799322613807482,-3.39067853415334
"1279","GMPPA",0.932405961968376,16.0596652969744,3.14906570852814,0.00346132704174776,0.00759238061808486,-3.39680885062951
"2346","TOLLIP",0.69152634760076,14.0436343722127,3.11874303609195,0.00374742191864303,0.00815167978243568,-3.42446711179385
"2212","VPS45",0.755446690041181,13.4656061120423,3.10880790863618,0.00384594950339581,0.00834291529807481,-3.44040415562811
"703","ALDH3A2",0.670604251040817,15.8913519049608,3.11452689474131,0.00378893731997465,0.00823439096820297,-3.44851081580308
"1973","LSM7",1.34665699632041,11.7529766250656,3.05035390194715,0.00447730068155898,0.0095889872907503,-3.45289690277521
"2047","H3C3",0.811432986229247,16.6751416796143,3.12138845000431,0.00372159414990864,0.00811372793003252,-3.46129907941422
"31","GAPDH",0.302117140916818,23.3139991265052,3.12088113105469,0.00372653407473486,0.00811372793003252,-3.48191382536136
"11","VIM",-0.302117140916816,23.4444588009921,-3.12088113105467,0.00372653407473504,0.00811372793003252,-3.48191382536141
"1121","H4C12",-0.953611791505712,12.7523287176595,-3.08662523030231,0.00407488761586006,0.00878298445904756,-3.48457052176632
"330","RPS4X",-0.291193444899558,18.1414506972662,-3.11388517591729,0.0037952943613768,0.00824061151392864,-3.4869214859976
"291","UCHL1",-0.37028640096038,19.6980212227207,-3.10156139258954,0.00391936008412766,0.00849434841762226,-3.4983913554558
"1749","SLTM",0.650700455390277,14.9059346193897,3.09883908006035,0.00394728057576187,0.00854700422189761,-3.49904265959005
"1635","PALM",-0.979757518666027,13.8652986601567,-3.0894730354299,0.00404478924030251,0.00874208343596089,-3.50921548744163
"2503","SPNS1",-0.666788812312491,13.4347888664207,-3.0880444316669,0.0040598616530445,0.00875860363941349,-3.51728691674001
"2504","CTIF",-0.666788812312491,13.4347888664207,-3.0880444316669,0.0040598616530445,0.00875860363941349,-3.51728691674001
"1379","RAPH1",-0.252581173564463,17.9021406909104,-3.07913487056968,0.00415507060714701,0.00893946760187286,-3.52866405283306
"789","ALCAM",-0.900766213343045,16.5148648662234,-3.09314547461995,0.00400628663945435,0.00866681091360859,-3.53301420006748
"2895","COX17",-0.679780843139169,15.0707889233311,-3.07007810931285,0.00425402035036399,0.00914401092630655,-3.56224234315968
"621","DYNC1LI2",-0.567780908767033,16.6450447722781,-3.08262379875943,0.004117537825546,0.0088668074818607,-3.56700940951833
"1702","ATP13A1",2.92450223781771,11.4379682822094,3.03183439341696,0.00469700933427508,0.0100050117526835,-3.57159311321751
"1360","SAMM50",1.74880251514121,13.6778840660171,3.0574065528856,0.0043962182419009,0.00943246825696299,-3.57685933961962
"39","ACTA1",-3.09578967409103,13.9068302294415,-3.05082075666493,0.00447188989584831,0.00958610579491847,-3.5875816558802
"271","TAGLN2",-0.233602076107284,20.6890692288751,-3.04530871969402,0.00453617059105742,0.00970625249883248,-3.61330662415442
